theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.1940125536211855,0.09741805215725578,0.05447010573048945,0.01065872931834156,411.03751773447516,26.99280532478056,0.04381137641214789,-52208.75786527559,-81239.0
0.19416964880630386,0.09740693656134906,0.054384933183344066,0.0106474134075039,410.7807042132467,26.982804351312826,0.043737519775840165,-52166.86340608414,-81208.0
0.19432674399142222,0.09739582096544235,0.054299831571140295,0.010636228461896354,410.5177250156497,26.962802392282548,0.04366360310924394,-52124.9476980147,-81178.0
0.1944838391765406,0.09738470536953564,0.054214800862541414,0.01062504286446345,410.25489077195533,26.95280141882864,0.04358975799807796,-52083.01074185597,-81148.0
0.19464093436165897,0.09730477522255215,0.05412984683861897,0.010613725354991636,409.9985634465442,26.942800445380808,0.04351612148362733,-52068.975554902216,-81117.0
0.19479802954677733,0.09729366748219025,0.05404496967271697,0.010602538562161054,409.7361292850729,26.932799471939063,0.043442431110555915,-52027.00315277556,-81087.0
0.19495512473189572,0.09728255974182834,0.053960163347715945,0.010591220048802365,409.480145810186,26.922798498503415,0.04336894329891358,-51985.00950300213,-81056.0
0.19511221991701408,0.09727145200146643,0.05387542783201757,0.010580032086014943,409.2180004182785,26.912797525073852,0.04329539574600263,-51942.99460637277,-81026.0
0.19526931510213244,0.09726034426110453,0.05379076309399336,0.010568712594507066,408.96230371474314,26.90279655165038,0.0432220504994863,-51900.958463680836,-80995.0
0.1954264102872508,0.09718046124738991,0.053706174672101266,0.010557523487205492,408.700499100826,26.89279557823299,0.043148651184895775,-51886.848437797475,-80965.0
0.1955835054723692,0.09716936136257281,0.053621663423287835,0.010546203043288066,408.4452025358486,26.882794604821715,0.04307546037999977,-51844.776845098495,-80934.0
0.19574060065748755,0.09715826147775572,0.05353722288794998,0.01053501281691685,408.1837470760482,26.872793631416528,0.04300221007103313,-51802.68400678658,-80904.0
0.1958976958426059,0.09714716159293862,0.0534528530342072,0.010523691446331255,407.928736858223,26.862792658017447,0.04292916158787595,-51760.56992365676,-80873.0
0.1960547910277243,0.09713606170812153,0.05336855383014747,0.010512500126336774,407.66756897766123,26.8427906990741,0.042856053703810695,-51718.43459650462,-80843.0
0.19621188621284266,0.09705622582767577,0.05328433176150197,0.010501177854826333,407.41290641994533,26.83278972568888,0.042783153906675635,-51704.2497021585,-80812.0
0.19636898139796102,0.09704513379840349,0.053200185985965445,0.010489855187575422,407.1584405567175,26.822788752309773,0.042710330798390025,-51662.07892098531,-80781.0
